Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
32	1443.6512	345.79633	1829.5366	651.4701	1483.7263	359.20615	1797.8281	865.3829	200.0	200.0	319999	778.5364	135.11284	969.99347	-1492.8483	778.53754	135.10274	968.5046	-1500.4276	-0.2593626	2.7749257	21.303545	-12.717509	-777.94165	50.303486	87669.63574457169
33	1511.2692	320.8278	1855.5887	696.96893	1277.287	349.42627	1825.3043	858.5683	200.0	200.0	329999	779.3999	135.35321	970.74786	-1321.9209	779.40063	135.34088	973.35675	-1321.2758	-0.18853651	2.7641196	19.960476	-13.555408	-778.8219	51.35497	88153.04071569443
34	1556.03	259.72958	1849.5636	706.3445	1420.803	350.39767	1732.3793	778.53217	200.0	200.0	339999	780.3605	135.69572	977.88556	-1148.9996	780.3615	135.68448	978.29407	-1111.1442	-0.11486737	2.7330804	19.528357	-12.777293	-779.7211	51.423744	88574.64109563828
35	1486.869	329.0091	1837.9224	649.245	1389.3529	360.47464	1773.0468	651.8	200.0	200.0	349999	781.6221	136.83331	986.41876	-1090.9241	781.6231	136.82582	985.8898	-1082.1315	-0.061707646	2.7271307	19.64273	-11.787946	-781.0018	52.67127	88987.81404614449
36	1456.379	293.99088	1836.0122	729.20264	1504.6702	360.8725	1795.9288	670.39716	200.0	200.0	359999	784.96716	135.50066	987.3225	-984.4317	784.9683	135.4882	985.5505	-1029.025	-0.09668879	2.726116	23.417315	-13.441417	-784.37866	52.89414	89391.43873620033
37	1424.41	357.4355	1850.2338	634.8401	1234.5994	333.73566	1722.7153	797.1331	200.0	200.0	369999	784.61224	133.91896	982.42676	-801.4521	784.6136	133.90479	982.8791	-775.24774	-0.109224506	2.71144	20.268667	-13.586084	-783.9592	52.012405	89809.72058010101
38	1579.2028	227.9545	1846.4479	977.09235	1373.031	355.83612	1796.8917	735.49554	200.0	200.0	379999	784.4066	133.15842	976.32263	-614.8746	784.4071	133.14244	976.4806	-611.28424	-0.16651891	2.6718142	23.402504	-12.791405	-783.727	52.367393	90225.83050823212
39	1546.8481	333.87585	1857.0542	565.24536	1415.3923	410.36823	1801.1847	720.50696	200.0	200.0	389999	783.69385	134.6917	973.73773	-669.3824	783.69525	134.66483	974.67926	-600.4311	-0.22159077	2.691648	25.0448	-14.386232	-782.9769	52.580532	90644.57147312164
40	1511.1703	313.1735	1846.8586	632.3354	1158.6682	447.86078	1755.8254	698.1399	200.0	200.0	399999	784.4275	136.25177	973.42175	-569.0391	784.4277	136.2293	978.1677	-551.2422	-0.23157485	2.6992702	19.057667	-11.74832	-783.6568	53.769287	91054.77576422691
41	1562.5598	298.25107	1849.2736	745.1436	1373.1738	392.98184	1795.6787	800.21533	200.0	200.0	409999	784.33563	138.08463	976.5576	-467.62714	784.3359	138.06479	977.6418	-461.88638	-0.24263233	2.653756	19.901703	-13.2505665	-783.624	53.079624	91450.83029174805
